filename,OA,RPA,RCA,VR
MusicDelta_Gospel_STEM_06,0.786617613244424,0.7989266955926011,0.7803151404430235,0.8719245803633019
MusicDelta_ChineseDrama_STEM_01,0.789134187335332,0.7226526185311435,0.7217229625038736,0.8467338966112474
Creepoid_OldTree_STEM_08,0.8636983538541326,0.9329613151346052,0.9221778146444461,0.8728990991337086
MusicDelta_ChineseJiangNan_STEM_01,0.7295355661236467,0.7845575477154425,0.7834008097165992,0.7878174643326925
MusicDelta_Country1_STEM_05,0.7381787802840435,0.6739802224969098,0.6603831891223733,0.8031746031746032
AvaLuna_Waterduct_STEM_08,0.7879337362883367,0.6393515106853352,0.6342667649226235,0.8265502574434743
MusicDelta_CoolJazz_STEM_05,0.8628829446730681,0.8958067456700091,0.8635369188696445,0.8788866026520348
MusicDelta_Country2_STEM_05,0.642833388759561,0.46137895282529806,0.4463452566096423,0.6870635184569338
MusicDelta_Beethoven_STEM_14,0.9132739609838847,0.9527671755725191,0.9367843511450382,0.943596268023749
MusicDelta_Beethoven_STEM_16,0.8466921119592875,0.8619024625784645,0.8360695316272332,0.8837998303647159
MusicDelta_Rockabilly_STEM_05,0.7009617535227018,0.6389846443121279,0.6189282356628016,0.7879668977857303
MusicDelta_Grunge_STEM_05,0.6158646512272916,0.42025,0.41125,0.6761891554569408
BrandonWebster_YesSirICanFly_STEM_02,0.6892513836294786,0.6512298034372749,0.6261191725841309,0.7686571511797262
MusicDelta_Punk_STEM_04,0.6052472250252271,0.3771965672251737,0.35962402942378424,0.6605449041372351
MatthewEntwistle_ImpressionsOfSaturn_STEM_07,0.7842471700794115,0.7942848079515715,0.7791905680826879,0.8164537976981734
HezekiahJones_BorrowedHeart_STEM_04,0.8077662437524029,0.8882644340797822,0.8169413945942814,0.8489282968089197
HezekiahJones_BorrowedHeart_STEM_10,0.7741493656286044,0.7669107518306387,0.7215254114405858,0.8122356785851595
MusicDelta_Reggae_STEM_04,0.742107012296444,0.5675909878682842,0.5225303292894281,0.7816550348953141
AlexanderRoss_GoodbyeBolero_STEM_06,0.75350668071187,0.6057492788096563,0.5805961840174098,0.7933137439707268
SweetLights_YouLetMeDown_STEM_02,0.8246279155868197,0.8560776833709034,0.8272238598924918,0.9034135505368383
MusicDelta_Beethoven_STEM_06,0.9175148430873622,0.9650313152400835,0.9603340292275574,0.9357506361323156
AlexanderRoss_VelvetCurtain_STEM_06,0.7152512157420258,0.5903308527755431,0.5584020514883347,0.7754459601259182
FacesOnFilm_WaitingForGa_STEM_03,0.7812852057140283,0.8457538994800693,0.8069871385569644,0.7981614167905908
AClassicEducation_NightOwl_STEM_08,0.8059524615697162,0.7468922108575925,0.6487804878048781,0.8424189070224148
MusicDelta_Britpop_STEM_07,0.7841590407068476,0.7381703470031545,0.7287066246056783,0.8526349005995583
MatthewEntwistle_DontYouEver_STEM_07,0.7088382038488952,0.4495226730310263,0.4231503579952267,0.7361775786579778
MusicDelta_Beethoven_STEM_10,0.8980067854113656,0.9350109943806499,0.9144881505008551,0.9189991518235793
DreamersOfTheGhetto_HeavyLove_STEM_06,0.8011098648090206,0.7431092655073969,0.6926031663638723,0.8359210500423087
EthanHein_1930sSynthAndUprightBass_STEM_04,0.6394636247800497,0.5806230027177971,0.5590000895977063,0.8264061646744736
TheSoSoGlos_Emergency_STEM_05,0.7251207897389551,0.5675774134790528,0.5306010928961749,0.7626611978170947
NightPanther_Fire_STEM_07,0.7657527526436281,0.8043144984669295,0.7725580376697329,0.8269922598931647
MatthewEntwistle_ImpressionsOfSaturn_STEM_01,0.6342179630886787,0.7215177984408754,0.7008077392692778,0.6591307368055446
Lushlife_ToynbeeSuite_STEM_04,0.8178132417181541,0.9257267515600426,0.9076657703820202,0.8241210206965339
MatthewEntwistle_FairerHopes_STEM_14,0.826336430903576,0.8795981839631073,0.8609015836699675,0.8596819999613609
MusicDelta_LatinJazz_STEM_04,0.8215152565880721,0.8483582089552238,0.8452537313432836,0.8619972260748959
MusicDelta_Beethoven_STEM_08,0.8269720101781171,0.8619319592748944,0.840327787434815,0.8422391857506362
BigTroubles_Phantom_STEM_04,0.7565186472819216,0.7930352631000769,0.7897396462704603,0.7936946902654868
MusicDelta_LatinJazz_STEM_05,0.7041435506241331,0.7948243992606284,0.7948243992606284,0.7261615811373093
AClassicEducation_NightOwl_STEM_13,0.7668788514931942,0.7881067961165048,0.6593446601941747,0.7930182162930859
MusicDelta_Britpop_STEM_08,0.8053013568949196,0.6913380736910149,0.6790562378797673,0.8835594824865888
ClaraBerryAndWooldog_Stella_STEM_07,0.8037959667852906,0.8135450965201111,0.8007618309768223,0.8272538552787663
PortStWillow_StayEven_STEM_08,0.7985753785867317,0.7228907517577069,0.7075446187128177,0.826811448243028
MusicDelta_BebopJazz_STEM_02,0.6458251113491571,0.6196719012899607,0.6059310151430174,0.7424592659412528
StevenClark_Bounty_STEM_08,0.7254787927403991,0.6923044325790321,0.6545469955080939,0.7845783615762559
MusicDelta_ChineseXinJing_STEM_01,0.6497957733972651,0.5232675771370764,0.5122660596863935,0.7192328183271177
MusicDelta_ChineseHenan_STEM_01,0.806965761511216,0.8092537313432836,0.8047761194029851,0.862849271940181
AimeeNorwich_Flying_STEM_15,0.7960554371002132,0.9308327322272982,0.919852528652721,0.8145522388059702
MusicDelta_80sRock_STEM_04,0.8305297909133784,0.7913953488372093,0.746046511627907,0.886810249960698
MatthewEntwistle_ImpressionsOfSaturn_STEM_09,0.711119180309752,0.8742395350948878,0.8513574866067375,0.7217284223488736
Meaxic_TakeAStep_STEM_04,0.8028623054494682,0.7184914373677121,0.6779391956898211,0.840129768797996
MatthewEntwistle_FairerHopes_STEM_11,0.7502753038001584,0.6929541678882049,0.6784911560637155,0.7628716601302139
MusicDelta_BebopJazz_STEM_05,0.7898178947961888,0.8479520479520479,0.8374625374625375,0.8425325590573378
MusicDelta_LatinJazz_STEM_01,0.7957697642163661,0.8301128962223188,0.7624837168910117,0.9030859916782247
HeladoNegro_MitadDelMundo_STEM_08,0.6903629457017908,0.5005108055009824,0.48455795677799607,0.7451718964471542
SweetLights_YouLetMeDown_STEM_08,0.8499074416882636,0.8798423531673556,0.8636611233938928,0.877156608663458
MusicDelta_ChineseHenan_STEM_02,0.7055293191656828,0.5619662174985766,0.5534256974758018,0.7706611570247934
