filename,OA,RPA,RCA,VR
MusicDelta_GriegTrolltog_STEM_07,0.6507627118644068,0.5286439448875997,0.41189267585206674,0.6752542372881356
AimeeNorwich_Child_STEM_04,0.8576598681183868,0.9681635388739946,0.9546749329758714,0.8679957061800337
SecretMountains_HighHorse_STEM_09,0.590470436472298,0.7893923066110669,0.7877524246825657,0.654479841935958
CelestialShore_DieForUs_STEM_01,0.626421697287839,0.8598357811957904,0.8301144905747658,0.6510436195475565
MusicDelta_ModalJazz_STEM_04,0.734645933549614,0.915046252595809,0.8734189163677554,0.7562926501845844
MusicDelta_GriegTrolltog_STEM_05,0.25033898305084745,0.3144412423951329,0.32532821005443485,0.5866101694915254
MusicDelta_Disco_STEM_04,0.4251488649050986,0.5411861614497528,0.4937191103789127,0.6256047636769632
MusicDelta_ModalJazz_STEM_05,0.6867658574784652,0.9289934354485777,0.9184901531728665,0.7032665846291531
MusicDelta_ChineseDrama_STEM_02,0.6655764513491415,0.7280067998300043,0.6787080322991925,0.8793495048605433
InvisibleFamiliars_DisturbingWildlife_STEM_09,0.5743483569570527,0.8823245553564042,0.7368675031021646,0.6168975951584648
MusicDelta_FreeJazz_STEM_03,0.5602047629646116,0.7611653727356207,0.7333667251022623,0.6817827732027598
MusicDelta_CoolJazz_STEM_04,0.8379058070416096,0.9528391282163423,0.9467891245717618,0.8633973479652493
MusicDelta_ModalJazz_STEM_02,0.5463698400268486,0.5775573541045458,0.5381245055680642,0.8877391207070142
MusicDelta_FunkJazz_STEM_04,0.811236483309826,0.9119047619047619,0.8418650793650794,0.847202632816173
MatthewEntwistle_TheArch_STEM_10,0.817004013261211,0.799648770697441,0.7850476668339187,0.901522421915896
MusicDelta_Beatles_STEM_08,0.8707309288222151,0.8661679135494597,0.7007481296758105,0.9146185764443026
MusicDelta_Gospel_STEM_06,0.6649804552770752,0.8356930806120119,0.8032655857501713,0.7558825783705067
MusicDelta_ChineseDrama_STEM_01,0.600617788679931,0.6070653858072513,0.40563991323210413,0.7120923048968838
Creepoid_OldTree_STEM_08,0.8345594590960604,0.9726264987557499,0.9251187693235804,0.840994218320816
MusicDelta_ChineseJiangNan_STEM_01,0.5946574926641708,0.7611336032388664,0.6772700983227299,0.6468683598097743
MusicDelta_Country1_STEM_05,0.6076858813700919,0.7660692212608158,0.6545117428924598,0.7278195488721805
AvaLuna_Waterduct_STEM_08,0.5611820013431833,0.7436256448047163,0.6492262343404569,0.6298858294157152
MusicDelta_CoolJazz_STEM_05,0.720564700502972,0.9661804922515953,0.9592525068368277,0.7270804755372656
MusicDelta_Country2_STEM_05,0.5613568340538743,0.6801451529289787,0.6132711249351996,0.6973727968074492
MusicDelta_Beethoven_STEM_14,0.8827396098388465,0.9773377862595419,0.9763835877862596,0.8999151823579304
MusicDelta_Beethoven_STEM_16,0.8534775233248516,0.960164171897634,0.9519555770159344,0.8842239185750637
MusicDelta_Rockabilly_STEM_05,0.6499664504585104,0.7869006581009088,0.6402381698527108,0.7877432341757996
MusicDelta_Grunge_STEM_05,0.5189294133962002,0.597,0.50425,0.6632921924837054
BrandonWebster_YesSirICanFly_STEM_02,0.5532187591028255,0.7683441391375939,0.718843264382011,0.672006990969997
MusicDelta_Punk_STEM_04,0.6302724520686176,0.7825909276665305,0.5508786268900695,0.6894046417759838
MatthewEntwistle_ImpressionsOfSaturn_STEM_07,0.7922041016087527,0.9356842633958075,0.8392238758624336,0.815190792693516
