filename,OA,RPA,RCA,VR
MusicDelta_Grunge_STEM_05,0.5780058244348911,0.6945,0.58325,0.6777146026903342
BrandonWebster_YesSirICanFly_STEM_02,0.5910282551704049,0.8210352989605846,0.7514665020067922,0.674861637052141
MusicDelta_Punk_STEM_04,0.6407669021190716,0.8218226399673069,0.641601961585615,0.6797174571140262
MatthewEntwistle_ImpressionsOfSaturn_STEM_07,0.7976034480036627,0.9492188532607259,0.8648655793174549,0.8134541608121122
HezekiahJones_BorrowedHeart_STEM_04,0.6531862745098039,0.7731104609055882,0.7178944928879747,0.7731161091887736
MusicDelta_Reggae_STEM_04,0.38783649052841473,0.7435008665511266,0.6785095320623917,0.47291458956463944
SweetLights_YouLetMeDown_STEM_02,0.5499888930025917,0.6339171146176522,0.617357378186232,0.8459089226212514
MusicDelta_Beethoven_STEM_06,0.8223070398642918,0.9671189979123174,0.9493736951983298,0.8486005089058524
FacesOnFilm_WaitingForGa_STEM_03,0.7577396241719616,0.9376995347988689,0.8781355468393688,0.7676760848992835
MusicDelta_Britpop_STEM_07,0.6625118333859261,0.8788117770767613,0.8041535226077813,0.7324076995897759
MatthewEntwistle_DontYouEver_STEM_07,0.7224824355971897,0.831145584725537,0.74236276849642,0.7645351797169331
MusicDelta_Beethoven_STEM_10,0.8488125530110263,0.9623747862203762,0.9584656731004153,0.88019508057676
TheSoSoGlos_Emergency_STEM_05,0.6054781188084396,0.8498178506375228,0.7561930783242259,0.634850012165873
NightPanther_Fire_STEM_07,0.5287801155565246,0.9556504599211564,0.8852934734997809,0.548893491769323
MatthewEntwistle_ImpressionsOfSaturn_STEM_01,0.5614846623829747,0.9152343383112614,0.8942894712125481,0.5782984165074754
MusicDelta_LatinJazz_STEM_04,0.7043169209431346,0.9013731343283582,0.8472835820895522,0.7589285714285714
MusicDelta_Beethoven_STEM_08,0.8320610687022901,0.9548050658058108,0.9488452942637199,0.8683206106870229
BigTroubles_Phantom_STEM_04,0.5554677623261695,0.8975063165989234,0.8381852136658244,0.5757743362831859
MusicDelta_LatinJazz_STEM_05,0.5624133148404993,0.911275415896488,0.8636783733826248,0.5705617198335645
MusicDelta_Britpop_STEM_08,0.6301672451877564,0.8264382676147382,0.7294764059469941,0.7104764910066267
PortStWillow_StayEven_STEM_08,0.36463349874567397,0.9310438074634938,0.8458626284478096,0.38331105454944975
MusicDelta_BebopJazz_STEM_02,0.6309409708518915,0.7508412787436904,0.7194335389792484,0.82522410779726
StevenClark_Bounty_STEM_08,0.5091547177378923,0.8715569116026782,0.7867192134926688,0.565266218790735
MusicDelta_ChineseXinJing_STEM_01,0.7369028591724383,0.9140111279716743,0.8357359635811836,0.788403480731664
MusicDelta_ChineseHenan_STEM_01,0.580184966548603,0.8098507462686567,0.7277611940298507,0.6270169224714679
MusicDelta_80sRock_STEM_04,0.6931300110045591,0.8911627906976745,0.8467441860465116,0.7552271655400095
Meaxic_TakeAStep_STEM_04,0.5232433986283931,0.9121608620357898,0.8514527612083894,0.5441665640014783
MatthewEntwistle_FairerHopes_STEM_11,0.9598539440891791,0.9576859181080817,0.9571973028437408,0.9663839570332876
MusicDelta_BebopJazz_STEM_05,0.6023566555787337,0.900999000999001,0.8669330669330669,0.6229351074026047
MusicDelta_LatinJazz_STEM_01,0.6718099861303745,0.7699739470256187,0.6860616587060356,0.8527219140083218
HeladoNegro_MitadDelMundo_STEM_08,0.563411753439525,0.6776424361493124,0.6092730844793713,0.6796054521658633
SweetLights_YouLetMeDown_STEM_08,0.5728544983339504,0.9702970297029703,0.9350187445929059,0.5843613476490189
MusicDelta_ChineseHenan_STEM_02,0.5686737504919324,0.8170430821787815,0.7515657620041754,0.64275875639512
MusicDelta_BebopJazz_STEM_04,0.6282347634887523,0.8802675585284281,0.862123745819398,0.690759429441281
StrandOfOaks_Spacestation_STEM_04,0.26869792906450846,0.9401086956521739,0.8532608695652174,0.2805284456081885
MatthewEntwistle_ImpressionsOfSaturn_STEM_08,0.4973397957089405,0.9156257653686015,0.8837252020573108,0.5123221925766881
MusicDelta_SwingJazz_STEM_04,0.8328793774319067,0.9606346058502727,0.9538919186911254,0.8546692607003891
MusicDelta_ChineseYaoZu_STEM_02,0.6214939759036144,0.834860633829706,0.7926689576174112,0.6774939759036145
TheScarletBrand_LesFleursDuMal_STEM_08,0.7509128797292905,0.7797431275349257,0.6893871113114015,0.8012120748656968
MusicDelta_Beatles_STEM_07,0.8338653048196617,0.8874439461883408,0.8035874439461883,0.8700925630386211
MatthewEntwistle_TheFlaxenField_STEM_01,0.7684633603674729,0.8546119776622376,0.7818216830348547,0.8060898586090577
