filename,OA,RPA,RCA,VR
CelestialShore_DieForUs_STEM_02,0.18060242469691287,0.9826589595375722,0.9650912388076618,0.18378952630921136
MusicDelta_GriegTrolltog_STEM_07,0.1059322033898305,0.9064539521392313,0.4437998549673677,0.11686440677966102
AimeeNorwich_Child_STEM_04,0.36077288759392734,0.9855060321715817,0.9719336461126006,0.36607882226652355
SecretMountains_HighHorse_STEM_09,0.327574664032266,0.9399334676474722,0.9051211169938621,0.34850835224767723
CelestialShore_DieForUs_STEM_01,0.1786026746656668,0.9915577656990864,0.9654215334798196,0.1801233179185935
MusicDelta_ModalJazz_STEM_04,0.568687772681508,0.9596941665093449,0.9318482159713045,0.592571876048775
MusicDelta_GriegTrolltog_STEM_05,0.4294067796610169,0.8112391930835735,0.3072366314441242,0.5293220338983051
MusicDelta_Disco_STEM_04,0.41454224041682175,0.9175247116968699,0.809822899505766,0.4518049869743208
MusicDelta_ModalJazz_STEM_05,0.48321959950777493,0.9451859956236324,0.9016411378555799,0.5112428683297908
MusicDelta_ChineseDrama_STEM_02,0.7535204869628418,0.8812154696132597,0.6779643008924777,0.8550922140456073
InvisibleFamiliars_DisturbingWildlife_STEM_09,0.3752986144290492,0.9747001240865849,0.9164483661932993,0.3850400806922546
MusicDelta_FreeJazz_STEM_03,0.5913643445359448,0.8872193004424409,0.7773603806661658,0.6665368350767861
MusicDelta_CoolJazz_STEM_04,0.7379401005944216,0.9411035789780596,0.9300240542313579,0.784122085048011
MusicDelta_ModalJazz_STEM_02,0.5568296230003356,0.6057932209578287,0.23355443315280228,0.9191744042957826
MusicDelta_FunkJazz_STEM_04,0.5213916314057357,0.8801587301587301,0.7813492063492063,0.5923836389280677
MatthewEntwistle_TheArch_STEM_10,0.3929069970336765,0.9038635223281485,0.7492724535875565,0.43469726051299945
MusicDelta_Beatles_STEM_08,0.3803064155761251,0.9904405652535329,0.9326683291770573,0.38397701883179064
MusicDelta_Gospel_STEM_06,0.6365447995707826,0.9482758620689655,0.882849965745604,0.6712654250019161
MusicDelta_ChineseDrama_STEM_01,0.2775506495866267,0.9466997211031918,0.8599318252246668,0.2931770691378214
Creepoid_OldTree_STEM_08,0.252799600468681,0.9924590905663223,0.976321544378252,0.2547204241178617
MusicDelta_ChineseJiangNan_STEM_01,0.32480016189416167,0.9282822440717178,0.5858877964141121,0.34989375695638975
MusicDelta_Country1_STEM_05,0.5174603174603175,0.9570457354758962,0.8705191594561187,0.5406850459482039
AvaLuna_Waterduct_STEM_08,0.29019476158495633,0.9552689756816507,0.8748710390567428,0.30378329975374974
MusicDelta_CoolJazz_STEM_05,0.5924211248285323,0.9448495897903373,0.8569735642661805,0.6270004572473709
MusicDelta_Country2_STEM_05,0.5600266045892917,0.8729911871435977,0.7268014515292898,0.6415031592949784
MusicDelta_Beethoven_STEM_14,0.8324851569126378,0.9365458015267175,0.8952767175572519,0.8888888888888888
MusicDelta_Beethoven_STEM_16,0.7909245122985581,0.9005311443746982,0.8913568324480927,0.8782866836301951
